datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/22/2025 7:00:00 PM,1/22/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1106.969,False
1/22/2025 8:00:00 PM,1/22/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1219.977,False
1/22/2025 9:00:00 PM,1/22/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1303.600,False
1/22/2025 10:00:00 PM,1/22/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1429.428,False
1/22/2025 11:00:00 PM,1/22/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1470.983,False
1/23/2025 12:00:00 AM,1/22/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1464.275,False
1/23/2025 1:00:00 AM,1/22/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1445.902,False
1/23/2025 2:00:00 AM,1/22/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1409.068,False
1/23/2025 3:00:00 AM,1/22/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1329.095,False
1/23/2025 4:00:00 AM,1/22/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1222.473,False
1/23/2025 5:00:00 AM,1/23/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1256.840,False
1/23/2025 6:00:00 AM,1/23/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1201.046,False
1/23/2025 7:00:00 AM,1/23/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1205.422,False
1/23/2025 8:00:00 AM,1/23/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1214.443,False
1/23/2025 9:00:00 AM,1/23/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1227.043,False
1/23/2025 10:00:00 AM,1/23/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1334.801,False
1/23/2025 11:00:00 AM,1/23/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1379.992,False
1/23/2025 12:00:00 PM,1/23/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1416.265,False
1/23/2025 1:00:00 PM,1/23/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1376.077,False
1/23/2025 2:00:00 PM,1/23/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1283.778,False
1/23/2025 3:00:00 PM,1/23/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1216.363,False
1/23/2025 4:00:00 PM,1/23/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,1135.161,False
1/23/2025 5:00:00 PM,1/23/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,1184.783,False
1/23/2025 6:00:00 PM,1/23/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,1111.104,False
1/23/2025 7:00:00 PM,1/23/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,1143.533,False
1/23/2025 8:00:00 PM,1/23/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1203.567,False
1/23/2025 9:00:00 PM,1/23/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1303.803,False
1/23/2025 10:00:00 PM,1/23/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1394.258,False
1/23/2025 11:00:00 PM,1/23/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1436.561,False
1/24/2025 12:00:00 AM,1/23/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1426.827,False
1/24/2025 1:00:00 AM,1/23/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1406.490,False
1/24/2025 2:00:00 AM,1/23/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1360.184,False
1/24/2025 3:00:00 AM,1/23/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1187.741,False
1/24/2025 4:00:00 AM,1/23/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1203.098,False
1/24/2025 5:00:00 AM,1/24/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1191.714,False
1/24/2025 6:00:00 AM,1/24/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1170.050,False
1/24/2025 7:00:00 AM,1/24/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1153.763,False
1/24/2025 8:00:00 AM,1/24/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1151.683,False
1/24/2025 9:00:00 AM,1/24/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1169.954,False
1/24/2025 10:00:00 AM,1/24/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1215.038,False
1/24/2025 11:00:00 AM,1/24/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1296.287,False
1/24/2025 12:00:00 PM,1/24/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1334.605,False
1/24/2025 1:00:00 PM,1/24/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1262.709,False
1/24/2025 2:00:00 PM,1/24/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1144.875,False
1/24/2025 3:00:00 PM,1/24/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,1029.741,False
1/24/2025 4:00:00 PM,1/24/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,959.462,False
1/24/2025 5:00:00 PM,1/24/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,929.390,False
1/24/2025 6:00:00 PM,1/24/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,901.618,False
1/24/2025 7:00:00 PM,1/24/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,942.886,False
1/24/2025 8:00:00 PM,1/24/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1040.861,False
1/24/2025 9:00:00 PM,1/24/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1185.626,False
1/24/2025 10:00:00 PM,1/24/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1305.638,False
1/24/2025 11:00:00 PM,1/24/2025 6:00:00 PM,RFC,MIDATL,AE,AECO,1338.613,False
1/25/2025 12:00:00 AM,1/24/2025 7:00:00 PM,RFC,MIDATL,AE,AECO,1330.671,False
1/25/2025 1:00:00 AM,1/24/2025 8:00:00 PM,RFC,MIDATL,AE,AECO,1321.393,False
1/25/2025 2:00:00 AM,1/24/2025 9:00:00 PM,RFC,MIDATL,AE,AECO,1299.285,False
1/25/2025 3:00:00 AM,1/24/2025 10:00:00 PM,RFC,MIDATL,AE,AECO,1236.701,False
1/25/2025 4:00:00 AM,1/24/2025 11:00:00 PM,RFC,MIDATL,AE,AECO,1200.726,False
1/25/2025 5:00:00 AM,1/25/2025 12:00:00 AM,RFC,MIDATL,AE,AECO,1162.258,False
1/25/2025 6:00:00 AM,1/25/2025 1:00:00 AM,RFC,MIDATL,AE,AECO,1140.540,False
1/25/2025 7:00:00 AM,1/25/2025 2:00:00 AM,RFC,MIDATL,AE,AECO,1112.919,False
1/25/2025 8:00:00 AM,1/25/2025 3:00:00 AM,RFC,MIDATL,AE,AECO,1116.235,False
1/25/2025 9:00:00 AM,1/25/2025 4:00:00 AM,RFC,MIDATL,AE,AECO,1118.909,False
1/25/2025 10:00:00 AM,1/25/2025 5:00:00 AM,RFC,MIDATL,AE,AECO,1157.230,False
1/25/2025 11:00:00 AM,1/25/2025 6:00:00 AM,RFC,MIDATL,AE,AECO,1188.714,False
1/25/2025 12:00:00 PM,1/25/2025 7:00:00 AM,RFC,MIDATL,AE,AECO,1214.033,False
1/25/2025 1:00:00 PM,1/25/2025 8:00:00 AM,RFC,MIDATL,AE,AECO,1158.885,False
1/25/2025 2:00:00 PM,1/25/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,1055.342,False
1/25/2025 3:00:00 PM,1/25/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,930.252,False
1/25/2025 4:00:00 PM,1/25/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,867.469,False
1/25/2025 5:00:00 PM,1/25/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,830.802,False
1/25/2025 6:00:00 PM,1/25/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,840.744,False
1/25/2025 7:00:00 PM,1/25/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,897.617,False
1/25/2025 8:00:00 PM,1/25/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,1001.669,False
1/25/2025 9:00:00 PM,1/25/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,1152.051,False
1/25/2025 10:00:00 PM,1/25/2025 5:00:00 PM,RFC,MIDATL,AE,AECO,1261.691,False
