value,forecast
0.007,0.007
0.005,0.006
0.004,0.004
0.005,0.004
0.006,0.006
0.004,0.004
0.007,0.005
0.003,0.005
0.004,0.003
0.004,0.005
0.005,0.005
0.007,0.006
0.011,0.009
0.087,0.032
0.022,0.018
0.034,0.023
0.014,0.029
0.017,0.021
0.032,0.034
0.033,0.031
0.035,0.035
0.033,0.037
0.026,0.029
0.021,0.021
0.054,0.033
0.021,0.022
0.018,0.021
0.015,0.016
0.031,0.04
0.048,0.035
0.031,0.035
0.009,0.02
0.009,0.008
0.008,0.008
0.009,0.009
0.009,0.009
0.011,0.01
0.011,0.011
0.011,0.011
0.011,0.011
0.02,0.013
0.06,0.04
0.052,0.029
0.018,0.035
0.024,0.036
0.029,0.03
0.023,0.029
0.033,0.027
0.04,0.039
0.015,0.015
0.015,0.016
0.018,0.015
0.025,0.021
0.024,0.026
0.023,0.024
0.018,0.021
0.027,0.018
0.013,0.022
0.018,0.014
0.019,0.018
0.025,0.019
0.007,0.008
0.016,0.01
0.024,0.014
0.014,0.017
0.02,0.02
0.029,0.022
0.023,0.033
0.018,0.033
0.045,0.039
0.014,0.014
0.02,0.017
0.014,0.014
0.016,0.015
0.009,0.015
0.017,0.019
0.022,0.019
0.02,0.017
0.019,0.018
0.019,0.022
0.041,0.03
0.005,0.016
0.003,0.003
0.004,0.003
0.004,0.004
0.005,0.005
0.006,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.019,0.008
0.051,0.04
0.026,0.04
0.026,0.026
0.026,0.026
0.012,0.037
0.039,0.021
0.029,0.027
0.026,0.029
0.024,0.025
0.026,0.022
0.014,0.019
0.021,0.02
0.021,0.019
0.022,0.021
0.023,0.02
0.017,0.015
0.01,0.017
0.005,0.006
0.005,0.005
0.007,0.006
0.008,0.007
0.006,0.007
0.005,0.006
0.007,0.005
0.01,0.008
0.018,0.011
0.018,0.02
0.005,0.014
0.008,0.006
0.014,0.01
0.025,0.018
0.023,0.026
0.062,0.039
0.03,0.029
0.033,0.029
0.029,0.03
0.036,0.03
0.026,0.03
0.03,0.027
0.013,0.014
0.018,0.014
0.021,0.017
0.063,0.019
0.019,0.031
0.011,0.016
0.009,0.008
0.013,0.01
0.022,0.017
0.016,0.016
0.015,0.013
0.009,0.014
0.013,0.012
0.025,0.015
0.033,0.029
0.026,0.039
0.014,0.021
0.015,0.014
0.016,0.015
0.016,0.015
0.016,0.016
0.014,0.032
0.017,0.019
0.018,0.017
0.021,0.02
0.019,0.025
0.021,0.026
0.014,0.017
0.01,0.012
0.011,0.011
0.015,0.012
0.017,0.014
0.013,0.012
0.019,0.015
0.027,0.022
0.008,0.009
0.015,0.011
0.011,0.011
0.013,0.012
0.014,0.013
0.016,0.015
0.018,0.017
0.013,0.01
0.021,0.022
0.016,0.035
0.021,0.018
0.025,0.022
0.04,0.04
0.041,0.04
0.001,0.007
0.001,0.001
0.002,0.002
0.003,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.002
0.003,0.002
0.005,0.004
0.006,0.006
0.017,0.011
0.02,0.017
0.036,0.024
0.031,0.034
0.022,0.038
0.028,0.033
0.021,0.025
0.013,0.015
0.006,0.01
0.005,0.006
0.004,0.004
0.006,0.005
0.006,0.006
0.005,0.005
0.003,0.003
0.004,0.004
0.007,0.005
0.008,0.007
0.008,0.008
0.03,0.016
0.044,0.04
0.004,0.031
0.008,0.005
0.003,0.02
0.004,0.005
0.005,0.004
0.006,0.005
0.009,0.007
0.005,0.007
0.006,0.006
0.018,0.009
0.011,0.013
0.017,0.015
0.023,0.016
0.02,0.018
0.022,0.019
0.021,0.017
0.018,0.019
0.016,0.016
0.017,0.017
0.009,0.017
0.015,0.016
0.018,0.015
0.013,0.018
0.014,0.017
0.016,0.018
0.02,0.021
0.017,0.017
0.019,0.02
0.021,0.022
0.026,0.025
0.025,0.023
0.025,0.025
0.027,0.029
0.031,0.026
0.025,0.021
0.024,0.03
0.022,0.035
0.026,0.025
0.017,0.028
0.023,0.017
0.017,0.022
0.018,0.018
0.022,0.018
0.031,0.037
0.037,0.036
0.034,0.036
0.043,0.035
0.035,0.035
0.035,0.035
0.035,0.035
0.035,0.035
0.035,0.035
0.029,0.035
0.057,0.03
0.045,0.037
0.017,0.016
0.021,0.038
0.026,0.028
0.003,0.013
0.004,0.004
0.006,0.005
0.007,0.006
0.024,0.009
0.027,0.031
0.03,0.029
0.056,0.034
0.015,0.023
0.01,0.038
0.008,0.008
0.009,0.008
0.011,0.01
0.016,0.011
0.024,0.034
0.019,0.022
0.012,0.018
0.01,0.014
0.008,0.009
0.009,0.01
0.01,0.008
0.02,0.016
0.023,0.026
0.03,0.022
0.023,0.025
0.026,0.022
0.029,0.026
0.033,0.031
0.035,0.036
0.043,0.023
0.046,0.039
0.022,0.027
0.007,0.016
0.008,0.008
0.008,0.01
0.01,0.009
0.003,0.007
0.008,0.005
0.008,0.008
0.014,0.011
0.019,0.016
0.019,0.019
0.04,0.026
0.036,0.033
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.027
0.027,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.034
0.025,0.025
0.026,0.025
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.027,0.028
0.029,0.028
0.028,0.032
0.042,0.034
0.018,0.031
0.013,0.015
0.02,0.015
0.097,0.035
0.041,0.035
0.004,0.009
0.005,0.006
0.008,0.008
0.021,0.013
0.029,0.03
0.032,0.03
0.04,0.04
0.032,0.034
0.026,0.035
0.024,0.023
0.025,0.026
0.107,0.032
0.025,0.023
0.028,0.028
0.039,0.031
0.027,0.033
0.029,0.028
0.031,0.03
0.033,0.032
0.03,0.04
0.03,0.034
0.029,0.032
0.031,0.031
0.025,0.026
0.026,0.025
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.026,0.026
0.02,0.026
0.013,0.014
0.013,0.013
0.014,0.013
0.014,0.013
0.014,0.014
0.025,0.014
0.036,0.034
0.041,0.04
0.033,0.039
0.04,0.037
0.056,0.02
0.014,0.015
0.019,0.029
0.027,0.021
0.199,0.038
0.023,0.037
0.008,0.033
0.004,0.005
0.003,0.004
0.004,0.003
0.005,0.005
0.006,0.006
0.008,0.007
0.008,0.008
0.012,0.009
0.027,0.017
0.035,0.025
0.029,0.03
0.04,0.033
0.002,0.014
0.003,0.002
0.007,0.005
0.012,0.009
0.014,0.013
0.013,0.013
0.015,0.013
0.019,0.017
0.019,0.019
0.018,0.018
0.022,0.02
0.026,0.023
0.027,0.027
0.027,0.027
0.027,0.027
0.026,0.026
0.026,0.026
0.025,0.024
0.023,0.024
0.04,0.038
0.022,0.027
0.027,0.025
0.014,0.026
0.019,0.015
0.019,0.018
0.018,0.019
0.007,0.015
0.01,0.009
0.061,0.019
0.112,0.036
0.013,0.04
0.016,0.016
0.018,0.017
0.013,0.016
0.018,0.013
0.022,0.022
0.033,0.031
0.033,0.03
0.018,0.023
0.011,0.011
0.011,0.016
0.028,0.017
0.029,0.027
0.014,0.02
0.018,0.018
0.016,0.026
0.011,0.017
0.02,0.014
0.019,0.021
0.013,0.012
0.014,0.017
0.006,0.009
0.011,0.008
0.013,0.012
0.035,0.04
0.032,0.019
0.011,0.027
0.032,0.027
0.007,0.015
0.006,0.007
0.002,0.004
0.001,0.003
0.004,0.001
0.004,0.004
0.004,0.004
0.005,0.004
0.006,0.005
0.007,0.006
0.008,0.007
0.008,0.008
0.01,0.009
0.019,0.012
0.034,0.025
0.048,0.04
0.028,0.026
0.031,0.03
0.029,0.03
0.026,0.03
0.023,0.022
0.021,0.021
0.13,0.023
0.029,0.022
0.007,0.023
0.005,0.004
0.005,0.003
0.006,0.006
0.004,0.005
0.009,0.007
0.011,0.009
0.011,0.012
0.013,0.011
0.013,0.014
0.009,0.011
0.011,0.01
0.015,0.013
0.007,0.011
0.023,0.013
0.007,0.024
0.01,0.037
0.048,0.02
0.017,0.034
0.014,0.011
0.005,0.007
0.008,0.008
0.009,0.008
0.009,0.009
0.011,0.009
0.011,0.011
0.012,0.011
0.011,0.011
0.011,0.011
0.012,0.012
0.012,0.012
0.013,0.013
0.013,0.013
0.012,0.012
0.013,0.013
0.014,0.013
0.022,0.021
0.019,0.021
0.019,0.019
0.02,0.019
0.021,0.02
0.04,0.033
0.015,0.03
0.018,0.03
0.018,0.018
0.018,0.018
0.018,0.018
0.018,0.018
0.019,0.018
0.019,0.019
0.019,0.019
0.019,0.019
0.019,0.019
0.019,0.019
0.02,0.019
0.02,0.02
0.02,0.02
0.02,0.02
0.02,0.02
0.02,0.02
0.022,0.021
0.017,0.02
0.044,0.038
0.009,0.038
0.009,0.008
0.009,0.01
0.011,0.01
0.043,0.019
0.037,0.036
0.033,0.036
0.032,0.031
0.009,0.018
0.005,0.009
0.002,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.001
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.004,0.003
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.01,0.007
0.006,0.005
0.009,0.006
0.003,0.007
0.008,0.006
0.004,0.007
0.006,0.005
0.004,0.005
0.003,0.003
0.003,0.003
0.004,0.004
0.003,0.003
0.001,0.003
0.002,0.003
0.005,0.003
0.002,0.004
0.005,0.005
0.005,0.003
0.001,0.003
0.003,0.002
0.003,0.002
0.006,0.003
0.003,0.003
0.005,0.004
0.007,0.004
0.004,0.005
0.003,0.004
0.009,0.003
0.007,0.007
0.008,0.007
0.008,0.008
0.007,0.008
0.008,0.008
0.008,0.008
0.008,0.007
0.008,0.008
0.007,0.009
0.006,0.007
0.007,0.006
0.007,0.007
0.008,0.008
0.005,0.005
0.007,0.007
0.007,0.007
0.02,0.014
0.033,0.027
0.039,0.035
0.04,0.04
0.041,0.04
0.084,0.02
0.036,0.035
0.043,0.037
0.018,0.017
0.014,0.018
0.036,0.021
0.021,0.025
0.009,0.026
0.017,0.016
0.017,0.017
0.041,0.027
0.014,0.019
0.023,0.028
0.021,0.022
0.014,0.018
0.065,0.036
0.04,0.04
0.032,0.04
0.027,0.032
0.004,0.018
0.028,0.008
0.002,0.032
0.007,0.005
0.013,0.01
0.04,0.025
0.05,0.037
0.003,0.031
0.005,0.004
0.007,0.006
0.008,0.007
0.01,0.009
0.031,0.016
0.037,0.038
0.032,0.039
0.008,0.04
0.043,0.038
0.047,0.04
0.008,0.037
0.007,0.007
0.008,0.007
0.008,0.008
0.01,0.009
0.011,0.011
0.01,0.01
0.011,0.011
0.012,0.012
0.015,0.012
0.021,0.018
0.023,0.028
0.015,0.024
0.024,0.022
0.02,0.026
0.008,0.014
0.019,0.013
0.106,0.033
0.005,0.013
0.023,0.018
0.005,0.011
0.005,0.005
0.006,0.005
0.005,0.006
0.005,0.006
0.006,0.007
0.008,0.006
0.004,0.006
0.002,0.005
0.003,0.002
0.003,0.003
0.004,0.004
0.004,0.005
0.005,0.005
0.004,0.005
0.004,0.004
0.009,0.003
0.006,0.007
0.009,0.008
0.009,0.011
0.01,0.007
0.01,0.009
0.012,0.011
0.012,0.013
0.013,0.011
0.021,0.012
0.004,0.014
0.004,0.004
0.006,0.005
0.008,0.006
0.009,0.008
0.011,0.009
0.011,0.011
0.013,0.012
0.015,0.014
0.011,0.021
0.013,0.009
0.02,0.018
0.023,0.022
0.028,0.023
0.009,0.025
0.066,0.025
0.087,0.031
0.011,0.006
0.003,0.019
0.104,0.016
0.012,0.006
0.011,0.007
0.017,0.011
0.01,0.012
0.007,0.035
0.014,0.028
0.029,0.037
0.028,0.028
0.025,0.026
0.025,0.024
0.039,0.037
0.025,0.025
0.024,0.024
0.024,0.024
0.061,0.025
0.031,0.034
0.029,0.026
0.03,0.03
0.026,0.026
0.035,0.034
0.013,0.013
0.2,0.026
0.004,0.003
0.006,0.008
0.004,0.006
0.036,0.012
0.126,0.039
0.004,0.027
0.004,0.005
0.007,0.005
0.007,0.007
0.008,0.008
0.033,0.025
0.037,0.04
0.013,0.021
0.007,0.012
0.004,0.005
0.007,0.005
0.008,0.007
0.061,0.03
0.002,0.008
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.007,0.005
0.005,0.007
0.006,0.005
0.006,0.008
0.01,0.007
0.011,0.008
0.034,0.024
0.02,0.033
0.013,0.015
0.007,0.008
0.003,0.006
0.004,0.004
0.004,0.003
0.008,0.006
0.003,0.006
0.002,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.004,0.001
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.008
0.004,0.006
0.016,0.008
0.025,0.018
0.023,0.025
0.016,0.02
0.027,0.019
0.047,0.038
0.003,0.014
0.006,0.005
0.006,0.006
0.009,0.007
0.01,0.009
0.01,0.009
0.055,0.033
0.02,0.026
0.019,0.02
0.021,0.02
0.021,0.023
0.019,0.019
0.021,0.021
0.018,0.019
0.018,0.019
0.022,0.022
0.028,0.023
0.028,0.025
0.029,0.027
0.028,0.029
0.029,0.029
0.03,0.029
0.029,0.03
0.029,0.029
0.027,0.027
0.028,0.029
0.026,0.031
0.031,0.028
0.127,0.038
0.028,0.027
0.029,0.027
0.03,0.028
0.033,0.031
0.016,0.039
0.018,0.016
0.019,0.018
0.017,0.018
0.014,0.013
0.014,0.015
0.013,0.013
0.011,0.012
0.012,0.013
0.014,0.013
0.012,0.013
0.013,0.013
0.014,0.014
0.015,0.014
0.011,0.013
0.013,0.013
0.014,0.014
0.015,0.013
0.014,0.013
0.016,0.015
0.013,0.016
0.016,0.016
0.015,0.018
0.02,0.019
0.026,0.017
0.019,0.027
0.03,0.025
0.032,0.029
0.028,0.028
0.028,0.029
0.033,0.031
0.032,0.032
0.034,0.033
0.033,0.032
0.028,0.033
0.034,0.033
0.036,0.035
0.036,0.034
0.035,0.035
0.033,0.035
0.035,0.035
0.037,0.035
0.034,0.034
0.042,0.034
0.027,0.031
0.03,0.032
0.062,0.039
0.039,0.023
0.037,0.04
0.032,0.035
0.02,0.028
0.025,0.022
0.025,0.025
0.031,0.029
0.041,0.037
0.041,0.036
0.029,0.023
0.044,0.036
0.037,0.037
0.03,0.034
0.034,0.031
0.032,0.031
0.029,0.029
0.027,0.028
0.03,0.028
0.024,0.026
0.024,0.026
0.023,0.023
0.021,0.023
0.021,0.02
0.017,0.02
0.017,0.019
0.018,0.018
0.015,0.016
0.015,0.015
0.015,0.015
0.039,0.022
0.038,0.039
0.044,0.04
0.035,0.035
0.012,0.009
0.009,0.013
0.012,0.012
0.01,0.015
0.014,0.013
0.028,0.022
0.028,0.023
0.024,0.026
0.058,0.037
0.065,0.036
0.011,0.005
0.014,0.013
0.015,0.014
0.014,0.015
0.013,0.014
0.013,0.013
0.01,0.012
0.01,0.01
0.011,0.01
0.012,0.011
0.011,0.011
0.011,0.011
0.011,0.011
0.012,0.011
0.012,0.012
0.014,0.013
0.014,0.013
0.012,0.013
0.012,0.012
0.013,0.013
0.013,0.013
0.012,0.013
0.015,0.015
0.009,0.02
0.029,0.027
0.034,0.033
0.009,0.024
0.034,0.02
0.009,0.022
0.006,0.006
0.013,0.01
0.016,0.014
0.014,0.016
0.014,0.014
0.003,0.01
0.002,0.003
0.003,0.003
0.001,0.002
0.003,0.003
0.003,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.005,0.002
0.005,0.005
0.005,0.005
0.005,0.005
0.005,0.005
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.006,0.007
0.007,0.006
0.007,0.007
0.003,0.005
0.003,0.004
0.004,0.004
0.004,0.004
0.003,0.003
0.008,0.003
0.008,0.008
0.008,0.009
0.01,0.008
0.006,0.011
0.009,0.009
0.026,0.02
0.029,0.032
0.009,0.02
0.044,0.026
0.037,0.017
0.04,0.029
0.005,0.027
0.009,0.006
0.013,0.01
0.065,0.014
0.017,0.009
0.037,0.025
0.025,0.022
0.018,0.025
0.039,0.029
0.014,0.032
0.036,0.021
0.041,0.038
0.009,0.03
0.007,0.007
0.013,0.009
0.028,0.019
0.048,0.036
0.034,0.038
0.04,0.038
0.04,0.039
0.03,0.035
0.03,0.028
0.038,0.031
0.034,0.039
0.029,0.033
0.03,0.029
0.02,0.028
0.023,0.028
0.021,0.023
0.02,0.023
0.022,0.02
0.025,0.023
0.018,0.024
0.022,0.021
0.015,0.016
0.035,0.026
0.032,0.028
0.031,0.031
0.033,0.029
0.027,0.028
0.016,0.02
0.017,0.02
0.026,0.02
0.019,0.02
0.022,0.021
0.017,0.02
0.036,0.021
0.037,0.039
0.033,0.033
0.028,0.032
0.01,0.021
0.005,0.007
0.004,0.005
0.004,0.004
0.005,0.005
0.005,0.005
0.006,0.006
0.006,0.006
0.007,0.007
0.008,0.007
0.008,0.008
0.013,0.009
0.028,0.02
0.022,0.029
0.013,0.017
0.014,0.013
0.036,0.026
0.056,0.032
0.026,0.029
0.025,0.025
0.01,0.019
0.003,0.005
0.004,0.004
0.006,0.005
0.006,0.006
0.014,0.009
0.018,0.023
0.061,0.028
0.017,0.03
0.022,0.019
0.027,0.024
0.045,0.039
0.033,0.025
0.044,0.039
0.017,0.019
0.117,0.04
0.006,0.037
0.008,0.006
0.012,0.01
0.014,0.012
0.014,0.016
0.05,0.036
0.033,0.037
0.028,0.037
0.01,0.008
0.012,0.01
0.013,0.013
0.046,0.035
0.031,0.028
0.035,0.037
0.039,0.039
0.029,0.036
0.024,0.03
0.02,0.029
0.042,0.03
0.033,0.033
0.034,0.039
0.027,0.034
0.014,0.037
0.016,0.017
0.016,0.016
0.019,0.017
0.02,0.019
0.02,0.019
0.021,0.02
0.02,0.02
0.018,0.019
0.02,0.018
0.022,0.02
0.021,0.02
0.022,0.02
0.02,0.021
0.021,0.021
0.025,0.022
0.024,0.02
0.015,0.021
0.017,0.02
0.017,0.019
0.016,0.017
0.018,0.02
0.019,0.015
0.014,0.018
0.017,0.016
0.015,0.016
0.017,0.017
0.041,0.022
0.028,0.029
0.03,0.027
0.041,0.037
0.031,0.039
0.029,0.029
0.018,0.024
0.009,0.014
0.006,0.008
0.008,0.008
0.008,0.008
0.007,0.007
0.006,0.006
0.007,0.006
0.007,0.007
0.007,0.007
0.006,0.007
0.006,0.006
0.006,0.006
0.006,0.006
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.007,0.007
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.008,0.008
0.009,0.009
0.009,0.008
0.009,0.009
0.018,0.013
0.027,0.022
0.093,0.039
0.022,0.037
0.011,0.019
0.008,0.009
0.009,0.008
0.011,0.01
0.009,0.01
0.007,0.009
0.031,0.032
0.019,0.025
0.027,0.023
0.012,0.016
0.016,0.014
0.017,0.016
0.02,0.017
0.016,0.018
0.02,0.02
0.016,0.02
0.021,0.021
0.016,0.018
0.02,0.019
0.006,0.012
0.005,0.006
0.007,0.006
0.007,0.008
0.009,0.008
0.011,0.01
0.019,0.013
0.015,0.015
0.014,0.01
0.017,0.013
0.015,0.013
0.009,0.01
0.009,0.01
0.009,0.012
0.023,0.021
0.041,0.038
0.035,0.038
0.022,0.021
0.02,0.023
0.024,0.023
0.028,0.024
0.021,0.026
0.025,0.027
0.059,0.03
0.026,0.039
0.028,0.027
0.03,0.029
0.081,0.033
0.032,0.015
0.026,0.028
0.015,0.019
0.055,0.021
0.017,0.025
0.038,0.024
0.028,0.013
0.026,0.022
0.049,0.022
0.031,0.037
0.01,0.035
0.067,0.034
0.009,0.029
0.007,0.007
0.015,0.009
0.037,0.026
0.012,0.012
0.025,0.015
0.005,0.027
0.018,0.013
0.022,0.024
0.022,0.02
0.011,0.018
0.006,0.007
0.008,0.009
0.008,0.008
0.008,0.008
0.014,0.009
0.019,0.024
0.013,0.014
0.008,0.011
0.009,0.006
0.006,0.007
0.009,0.007
0.015,0.012
0.006,0.017
0.007,0.006
0.008,0.007
0.008,0.007
0.009,0.008
0.013,0.011
0.014,0.028
0.005,0.016
0.005,0.012
0.009,0.008
0.015,0.009
0.007,0.019
0.013,0.01
0.072,0.024
0.01,0.007
0.009,0.014
0.018,0.017
0.019,0.038
0.008,0.022
0.015,0.01
0.012,0.029
0.027,0.03
0.007,0.019
0.004,0.004
0.009,0.006
0.011,0.007
0.012,0.011
0.016,0.013
0.008,0.016
0.008,0.008
0.011,0.009
0.011,0.011
0.19,0.021
0.003,0.02
0.007,0.005
0.006,0.004
0.007,0.006
0.01,0.008
0.025,0.016
0.029,0.028
0.011,0.018
0.016,0.011
0.036,0.031
0.027,0.031
0.005,0.015
0.007,0.005
0.007,0.007
0.012,0.011
0.023,0.02
0.023,0.033
0.009,0.015
0.011,0.012
0.015,0.013
0.005,0.013
0.003,0.003
0.004,0.004
0.005,0.004
0.003,0.004
0.001,0.003
0.001,0.001
0.001,0.001
0.001,0.001
0.005,0.001
0.006,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.008,0.008
0.007,0.008
0.005,0.006
0.007,0.005
0.01,0.009
0.009,0.01
0.01,0.008
0.006,0.007
0.006,0.005
0.007,0.007
0.009,0.008
0.008,0.013
0.004,0.013
0.006,0.004
0.008,0.007
0.011,0.01
0.074,0.037
0.003,0.021
0.003,0.005
0.009,0.004
0.007,0.01
0.01,0.01
0.011,0.011
0.058,0.028
0.005,0.005
0.007,0.006
0.008,0.008
0.012,0.011
0.015,0.012
0.013,0.012
0.013,0.012
0.038,0.034
0.007,0.015
0.004,0.005
0.004,0.004
0.006,0.005
0.004,0.006
0.007,0.006
0.007,0.007
0.009,0.008
0.011,0.01
0.013,0.011
0.016,0.013
0.022,0.018
0.047,0.029
0.001,0.001
0.002,0.001
0.002,0.002
0.003,0.003
0.004,0.003
0.005,0.004
0.005,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.008,0.008
0.009,0.008
0.009,0.009
0.009,0.009
0.011,0.01
0.023,0.016
0.042,0.028
0.01,0.008
0.02,0.014
0.012,0.012
0.008,0.022
0.022,0.014
0.008,0.033
0.013,0.011
0.04,0.015
0.009,0.02
0.003,0.005
0.005,0.004
0.006,0.005
0.006,0.006
0.006,0.006
0.006,0.005
0.009,0.006
0.01,0.009
0.01,0.009
0.005,0.008
0.013,0.006
0.054,0.028
0.014,0.014
0.015,0.014
0.013,0.014
0.012,0.012
0.016,0.013
0.023,0.018
0.027,0.022
0.013,0.025
0.014,0.022
0.019,0.021
0.063,0.027
0.004,0.027
0.04,0.02
0.014,0.035
0.026,0.021
0.024,0.025
0.027,0.026
0.027,0.028
0.032,0.024
0.206,0.023
0.026,0.025
0.027,0.026
0.026,0.027
0.028,0.027
0.029,0.028
0.03,0.028
0.03,0.03
0.03,0.03
0.03,0.03
0.035,0.03
0.02,0.019
0.018,0.017
0.026,0.019
0.028,0.028
0.025,0.028
0.006,0.034
0.008,0.007
0.014,0.009
0.011,0.009
0.012,0.011
0.015,0.013
0.052,0.037
0.014,0.017
0.07,0.029
0.01,0.009
0.004,0.005
0.012,0.008
0.014,0.011
0.014,0.016
0.019,0.015
0.019,0.014
0.013,0.012
0.012,0.018
0.042,0.026
0.018,0.04
0.009,0.014
0.01,0.011
0.01,0.011
0.013,0.011
0.017,0.039
0.005,0.01
0.006,0.004
0.012,0.009
0.015,0.015
0.026,0.02
0.034,0.028
0.021,0.028
0.021,0.021
0.027,0.026
0.01,0.016
0.02,0.017
0.005,0.028
0.007,0.008
0.057,0.033
0.011,0.011
0.015,0.015
0.031,0.035
0.041,0.038
0.049,0.038
0.005,0.011
0.007,0.002
0.062,0.036
0.006,0.029
0.006,0.005
0.019,0.012
0.067,0.037
0.032,0.035
0.004,0.007
0.007,0.005
0.012,0.012
0.013,0.012
0.016,0.014
0.147,0.032
0.012,0.022
0.01,0.007
0.004,0.038
0.011,0.009
0.015,0.013
0.137,0.031
0.017,0.026
0.007,0.005
0.011,0.01
0.045,0.021
0.029,0.039
0.012,0.008
0.013,0.015
0.01,0.039
0.021,0.018
0.01,0.011
0.005,0.008
0.011,0.009
0.029,0.021
0.026,0.033
0.009,0.019
0.002,0.005
0.003,0.002
0.004,0.003
0.005,0.004
0.007,0.006
0.002,0.006
0.004,0.003
0.027,0.013
0.013,0.025
0.004,0.005
0.003,0.005
0.001,0.003
0.001,0.001
0.001,0.001
0.003,0.001
0.004,0.004
0.005,0.004
0.005,0.005
0.006,0.006
0.007,0.006
0.007,0.007
0.008,0.008
0.003,0.008
0.012,0.008
0.017,0.018
0.015,0.016
0.013,0.015
0.011,0.011
0.006,0.011
0.008,0.005
0.001,0.004
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.001,0.001
0.006,0.001
0.007,0.006
0.007,0.007
0.008,0.008
0.005,0.008
0.007,0.006
0.013,0.008
0.012,0.014
0.005,0.009
0.004,0.003
0.005,0.004
0.006,0.005
0.023,0.014
0.019,0.023
0.048,0.034
0.062,0.039
0.048,0.027
0.014,0.036
0.008,0.011
0.004,0.004
0.004,0.004
0.005,0.005
0.006,0.006
0.007,0.006
0.005,0.006
0.005,0.005
0.006,0.006
0.006,0.006
0.014,0.007
0.015,0.014
0.013,0.014
0.014,0.015
0.018,0.016
0.01,0.013
0.012,0.011
0.024,0.016
0.016,0.019
0.002,0.007
0.002,0.002
0.005,0.001
0.004,0.004
0.005,0.005
0.002,0.002
0.003,0.002
0.002,0.003
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.002
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.001,0.002
0.001,0.001
0.001,0.001
0.001,0.001
0.002,0.002
0.004,0.001
0.003,0.004
0.004,0.004
0.003,0.004
0.004,0.004
0.005,0.004
0.005,0.005
0.005,0.005
0.006,0.005
0.005,0.006
0.006,0.006
0.006,0.007
0.009,0.007
0.007,0.008
0.008,0.008
0.009,0.008
0.008,0.008
0.009,0.009
0.01,0.009
0.015,0.013
0.013,0.011
0.008,0.011
0.016,0.008
0.011,0.011
0.007,0.01
0.008,0.007
0.005,0.007
0.005,0.007
0.003,0.003
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.002,0.002
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.003,0.003
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.003,0.004
0.003,0.003
0.005,0.003
0.004,0.004
0.004,0.004
0.004,0.004
0.004,0.004
0.005,0.004
0.006,0.005
0.007,0.006
0.007,0.007
0.009,0.008
0.02,0.014
0.047,0.034
0.003,0.028
0.019,0.006
0.011,0.013
0.013,0.015
0.007,0.008
0.007,0.008
0.004,0.006
0.008,0.006
0.011,0.01
0.014,0.012
0.017,0.013
0.015,0.012
0.013,0.012
0.02,0.015
0.016,0.014
0.016,0.014
0.014,0.012
0.023,0.016
0.01,0.024
0.025,0.02
0.015,0.021
0.01,0.014
0.009,0.007
0.01,0.01
0.02,0.017
0.016,0.017
0.016,0.015
0.012,0.013
